id,date,stick.up,level.mbtoc,comment
Casagrande Muro 4 Sureste,42279,0,23.92,
Casagrande Muro 4 Sureste,42281,0,23.76,
Casagrande Muro 4 Sureste,42286,0,23.93,
Casagrande Muro 4 Sureste,42289,0,23.87,
Casagrande Muro 4 Sureste,42293,0,23.65,
Casagrande Muro 4 Sureste,42295,0,23.7,
Casagrande Muro 4 Sureste,42298,0,23.6,
Casagrande Muro 4 Sureste,42301,0,23.6,
Casagrande Muro 4 Sureste,42303,0,23.67,
Casagrande Muro 4 Sureste,42306,0,23.64,
Casagrande Muro 4 Sureste,42307,0,23.64,
Casagrande Muro 4 Sureste,42308,0,23.67,
Casagrande Muro 4 Sureste,42310,0,23.67,
Casagrande Muro 4 Sureste,42313,0,23.69,
Casagrande Muro 4 Sureste,42315,0,23.7,
Casagrande Muro 4 Sureste,42316,0,23.75,
Casagrande Muro 4 Sureste,42318,0,23.7,
Casagrande Muro 4 Sureste,42319,0,23.65,
Casagrande Muro 4 Sureste,42320,0,23.64,
Casagrande Muro 4 Sureste,42323,0,23.68,
Casagrande Muro 4 Sureste,42327,0,23.68,
Casagrande Muro 4 Sureste,42329,0,23.67,
Casagrande Muro 4 Sureste,42332,0,23.7,
Casagrande Muro 4 Sureste,42334,0,23.74,
Casagrande Muro 4 Sureste,42340,0,23.86,
Casagrande Muro 4 Sureste,42346,0,23.69,
Casagrande Muro 4 Sureste,42351,0,23.7,
Casagrande Muro 4 Sureste,42354,0,23.6,
Casagrande Muro 4 Sureste,42356,0,23.73,
Casagrande Muro 4 Sureste,42359,0,23.73,
Casagrande Muro 4 Sureste,42365,0,23.7,
Casagrande Muro 4 Sureste,42370,0,23.71,
Casagrande Muro 4 Sureste,42373,0,23.77,
Casagrande Muro 4 Sureste,42384,0,23.72,
Casagrande Muro 4 Sureste,42386,0,23.72,
Casagrande Muro 4 Sureste,42388,0,23.72,
Casagrande Muro 4 Sureste,42390,0,23.75,
Casagrande Muro 4 Sureste,42393,0,23.81,
Casagrande Muro 4 Sureste,42396,0,23.87,
Casagrande Muro 4 Sureste,42401,0,23.78,
Casagrande Muro 4 Sureste,42405,0,23.75,
Casagrande Muro 4 Sureste,42408,0,23.77,
Casagrande Muro 4 Sureste,42411,0,23.79,
Casagrande Muro 4 Sureste,42415,0,23.81,
Casagrande Muro 4 Sureste,42417,0,23.82,
Casagrande Muro 4 Sureste,42421,0,23.8,
Casagrande Muro 4 Sureste,42424,0,23.82,
Casagrande Muro 4 Sureste,42427,0,23.87,
Casagrande Muro 4 Sureste,42430,0,23.85,
Casagrande Muro 4 Sureste,42433,0,23.86,
Casagrande Muro 4 Sureste,42436,0,23.84,
Casagrande Muro 4 Sureste,42438,0,23.84,
Casagrande Muro 4 Sureste,42467,0.22,23.32,
Casagrande Muro 4 Sureste,42503,0.22,23.46,
CB-10,41240,0.75,95.72,
CB-10,41258,0.75,92.4,
CB-10,41286,0.75,91.34,
CB-10,41317,0.75,91.2,
CB-10,41345,0.75,91.15,
CB-10,41376,0.75,91.1,
CB-10,41406,0.75,91.07,
CB-10,41437,0.75,91.05,
CB-10,41467,0.75,91,
CB-10,41498,0.75,90.99,
CB-10,41518,0.75,90.96,
